order_item_id,order_id,product_id,quantity,unit_price,total_price
OI034536,ORD11442,P0889,1,1159.74,1159.74
OI034537,ORD11442,P0907,1,1703.53,1703.53
OI034538,ORD11442,P0292,1,1994.04,1994.04
OI034539,ORD11442,P0012,1,2122.15,2122.15
OI034540,ORD11442,P1782,1,3977.27,3977.27
OI034541,ORD11443,P0122,1,3089.46,3089.46
OI034542,ORD11443,P1337,1,699.76,699.76
OI034543,ORD11443,P1631,1,367.06,367.06
OI034544,ORD11444,P0958,1,2577.18,2577.18
OI034545,ORD11444,P0351,1,8698.96,8698.96
OI034546,ORD11444,P1699,1,1802.88,1802.88
OI034547,ORD11444,P0397,2,14486.86,28973.72
OI034548,ORD11444,P1298,1,4540.98,4540.98
OI034549,ORD11445,P0754,1,2727.94,2727.94
OI034550,ORD11445,P1926,1,1164.28,1164.28
OI034551,ORD11445,P1797,1,1156.68,1156.68
OI034552,ORD11445,P1056,1,3853.01,3853.01
OI034553,ORD11445,P1377,1,15156.42,15156.42
OI034554,ORD11446,P0903,1,694.95,694.95
OI034555,ORD11446,P1933,2,1561.98,3123.96
OI034556,ORD11446,P0785,1,15836.49,15836.49
OI034557,ORD11447,P1750,3,14767.84,44303.52
OI034558,ORD11447,P0461,1,8492.41,8492.41
OI034559,ORD11447,P0059,1,1996.85,1996.85
OI034560,ORD11448,P1238,3,13913.1,41739.3
OI034561,ORD11448,P0347,2,6545.47,13090.94
OI034562,ORD11448,P0332,1,10769.52,10769.52
OI034563,ORD11449,P0655,1,2965.7,2965.7
OI034564,ORD11449,P1521,1,4021.44,4021.44
OI034565,ORD11449,P1877,1,14060.97,14060.97
OI034566,ORD11450,P1801,1,8739.88,8739.88
OI034567,ORD11450,P0283,1,586.83,586.83
OI034568,ORD11450,P0851,1,2597.84,2597.84
OI034569,ORD11450,P1297,1,4168.91,4168.91
OI034570,ORD11450,P0894,1,2653.78,2653.78
OI034571,ORD11451,P0285,1,4492.47,4492.47
OI034572,ORD11451,P0867,1,3441.04,3441.04
OI034573,ORD11451,P1775,1,423.23,423.23
OI034574,ORD11451,P0999,1,6396.98,6396.98
OI034575,ORD11452,P1349,1,1780.67,1780.67
OI034576,ORD11452,P0452,1,8809.46,8809.46
OI034577,ORD11453,P1129,2,1854.35,3708.7
OI034578,ORD11454,P1343,1,1824.93,1824.93
OI034579,ORD11454,P0943,1,6184.13,6184.13
OI034580,ORD11454,P1308,1,5081.55,5081.55
OI034581,ORD11454,P0150,1,4962.99,4962.99
OI034582,ORD11454,P1503,1,587.52,587.52
OI034583,ORD11455,P0612,1,1280.0,1280.0
OI034584,ORD11455,P0493,1,1103.85,1103.85
OI034585,ORD11455,P0190,1,1237.05,1237.05
OI034586,ORD11455,P1941,1,6399.89,6399.89
OI034587,ORD11456,P1401,1,11050.19,11050.19
OI034588,ORD11457,P0158,1,2515.5,2515.5
OI034589,ORD11457,P0025,1,10228.45,10228.45
OI034590,ORD11458,P0583,1,2556.9,2556.9
OI034591,ORD11458,P0442,1,2810.02,2810.02
OI034592,ORD11458,P1534,1,665.78,665.78
OI034593,ORD11458,P1927,1,1872.96,1872.96
OI034594,ORD11458,P1215,1,5262.13,5262.13
OI034595,ORD11459,P0203,1,9529.09,9529.09
OI034596,ORD11460,P0098,1,440.44,440.44
OI034597,ORD11461,P0514,1,438.27,438.27
OI034598,ORD11462,P1862,1,5407.21,5407.21
OI034599,ORD11463,P1783,1,3541.88,3541.88
OI034600,ORD11463,P0351,1,9856.86,9856.86
OI034601,ORD11463,P0437,1,1249.0,1249.0
OI034602,ORD11464,P1683,1,3362.18,3362.18
OI034603,ORD11464,P1754,1,1259.09,1259.09
OI034604,ORD11464,P0619,1,11024.09,11024.09
OI034605,ORD11464,P0112,1,7589.89,7589.89
OI034606,ORD11464,P0182,1,3137.57,3137.57
OI034607,ORD11465,P0335,1,6831.4,6831.4
OI034608,ORD11465,P1485,1,14959.32,14959.32
OI034609,ORD11465,P1522,1,18474.89,18474.89
OI034610,ORD11466,P0121,1,5580.12,5580.12
OI034611,ORD11467,P1216,1,8522.67,8522.67
OI034612,ORD11467,P0650,2,5561.81,11123.62
OI034613,ORD11467,P1977,1,1787.04,1787.04
OI034614,ORD11468,P0547,1,3467.13,3467.13
OI034615,ORD11468,P1155,1,460.2,460.2
OI034616,ORD11468,P0518,1,15653.68,15653.68
OI034617,ORD11468,P1782,1,3601.22,3601.22
OI034618,ORD11468,P0925,1,13421.57,13421.57
OI034619,ORD11469,P1010,1,767.63,767.63
OI034620,ORD11469,P0223,1,10405.97,10405.97
OI034621,ORD11469,P0623,1,637.89,637.89
OI034622,ORD11470,P0515,1,1753.09,1753.09
OI034623,ORD11470,P1782,1,3960.58,3960.58
OI034624,ORD11470,P1292,1,1877.77,1877.77
OI034625,ORD11471,P1536,1,2427.12,2427.12
OI034626,ORD11471,P1010,1,902.88,902.88
OI034627,ORD11472,P1033,1,1034.97,1034.97
OI034628,ORD11472,P0591,1,13810.9,13810.9
OI034629,ORD11472,P0886,1,1200.39,1200.39
OI034630,ORD11472,P0704,2,5849.02,11698.04
OI034631,ORD11473,P1716,1,6870.03,6870.03
OI034632,ORD11473,P0159,1,5264.7,5264.7
OI034633,ORD11474,P0238,1,4444.89,4444.89
OI034634,ORD11474,P0387,1,335.45,335.45
OI034635,ORD11474,P0493,2,983.86,1967.72
OI034636,ORD11474,P1930,1,3760.33,3760.33
OI034637,ORD11475,P1488,1,10710.93,10710.93
OI034638,ORD11475,P1877,1,12422.5,12422.5
OI034639,ORD11475,P1784,1,12774.57,12774.57
OI034640,ORD11475,P1924,2,3195.72,6391.44
OI034641,ORD11476,P1058,2,1790.05,3580.1
OI034642,ORD11476,P1259,2,7078.68,14157.36
OI034643,ORD11477,P0711,1,2559.42,2559.42
OI034644,ORD11477,P0207,1,1409.97,1409.97
OI034645,ORD11478,P1099,1,4081.45,4081.45
OI034646,ORD11478,P0919,1,14053.0,14053.0
OI034647,ORD11478,P0758,2,1282.87,2565.74
OI034648,ORD11478,P1817,1,4421.35,4421.35
OI034649,ORD11479,P1795,1,1545.29,1545.29
OI034650,ORD11479,P0444,1,9058.49,9058.49
OI034651,ORD11479,P1108,1,1651.23,1651.23
OI034652,ORD11479,P1104,1,3225.51,3225.51
OI034653,ORD11479,P0565,1,514.31,514.31
OI034654,ORD11480,P0456,1,6456.19,6456.19
OI034655,ORD11480,P1320,1,2802.68,2802.68
OI034656,ORD11480,P0159,1,6111.7,6111.7
OI034657,ORD11480,P0796,1,1098.49,1098.49
OI034658,ORD11481,P1681,1,1049.2,1049.2
OI034659,ORD11481,P0946,3,2523.56,7570.68
OI034660,ORD11482,P0145,1,17289.46,17289.46
OI034661,ORD11482,P1828,2,4334.5,8669.0
OI034662,ORD11482,P1935,3,2182.11,6546.33
OI034663,ORD11483,P0711,1,2865.1,2865.1
OI034664,ORD11483,P1986,2,9437.74,18875.48
OI034665,ORD11483,P1582,2,809.0,1618.0
OI034666,ORD11483,P0642,1,4492.96,4492.96
OI034667,ORD11484,P0013,1,4256.38,4256.38
OI034668,ORD11484,P0262,1,10521.84,10521.84
OI034669,ORD11484,P0167,1,5256.06,5256.06
OI034670,ORD11485,P1779,1,1618.5,1618.5
OI034671,ORD11485,P0378,1,845.44,845.44
OI034672,ORD11485,P1470,1,2980.66,2980.66
OI034673,ORD11485,P1156,1,2668.52,2668.52
OI034674,ORD11486,P0539,2,9391.39,18782.78
OI034675,ORD11486,P1870,1,3698.9,3698.9
OI034676,ORD11486,P0497,1,3380.04,3380.04
OI034677,ORD11486,P0541,3,2966.67,8900.01
OI034678,ORD11487,P1457,3,2258.92,6776.76
OI034679,ORD11487,P1417,2,3367.99,6735.98
OI034680,ORD11487,P1423,1,4904.77,4904.77
OI034681,ORD11488,P1046,1,4380.06,4380.06
OI034682,ORD11488,P1141,2,687.76,1375.52
OI034683,ORD11488,P1219,1,3781.67,3781.67
OI034684,ORD11489,P1357,1,14731.9,14731.9
OI034685,ORD11489,P1825,1,10838.06,10838.06
OI034686,ORD11489,P1741,1,7151.99,7151.99
OI034687,ORD11490,P0351,2,9429.51,18859.02
OI034688,ORD11490,P1373,1,7969.04,7969.04
OI034689,ORD11490,P1345,1,5703.72,5703.72
OI034690,ORD11491,P0323,2,11511.56,23023.12
OI034691,ORD11492,P0724,2,5382.41,10764.82
OI034692,ORD11492,P0906,1,648.23,648.23
OI034693,ORD11492,P0846,2,7710.11,15420.22
OI034694,ORD11492,P1402,1,2312.92,2312.92
OI034695,ORD11493,P0098,1,447.45,447.45
OI034696,ORD11493,P0213,1,13254.87,13254.87
OI034697,ORD11493,P1993,1,424.63,424.63
OI034698,ORD11493,P0770,1,8155.69,8155.69
OI034699,ORD11494,P0181,1,5291.67,5291.67
OI034700,ORD11494,P1511,2,13083.41,26166.82
OI034701,ORD11495,P1605,1,6753.27,6753.27
OI034702,ORD11496,P1826,1,1208.37,1208.37
OI034703,ORD11496,P0877,1,1593.26,1593.26
OI034704,ORD11496,P1924,1,3188.5,3188.5
OI034705,ORD11496,P1921,1,1065.8,1065.8
OI034706,ORD11497,P1920,1,4746.93,4746.93
OI034707,ORD11497,P1224,2,624.18,1248.36
OI034708,ORD11498,P0958,1,2802.98,2802.98
OI034709,ORD11498,P0402,1,1157.03,1157.03
OI034710,ORD11498,P1572,1,185.95,185.95
OI034711,ORD11498,P0446,1,6677.12,6677.12
OI034712,ORD11499,P0918,2,1942.33,3884.66
OI034713,ORD11499,P1232,1,1988.16,1988.16
OI034714,ORD11500,P1294,1,4559.37,4559.37
OI034715,ORD11501,P1118,2,6478.57,12957.14
OI034716,ORD11501,P0522,1,257.58,257.58
OI034717,ORD11501,P1481,1,1545.41,1545.41
OI034718,ORD11502,P1056,1,3426.1,3426.1
OI034719,ORD11502,P0109,2,750.9,1501.8
OI034720,ORD11502,P1552,1,3944.96,3944.96
OI034721,ORD11502,P0967,1,6232.37,6232.37
OI034722,ORD11503,P0010,1,742.06,742.06
OI034723,ORD11504,P1057,1,795.63,795.63
OI034724,ORD11504,P1604,1,3273.94,3273.94
OI034725,ORD11504,P1535,1,5963.47,5963.47
OI034726,ORD11505,P0506,2,1902.05,3804.1
OI034727,ORD11505,P0215,1,4875.41,4875.41
OI034728,ORD11505,P1852,1,14504.69,14504.69
OI034729,ORD11506,P1178,1,950.53,950.53
OI034730,ORD11507,P1069,2,5261.36,10522.72
OI034731,ORD11507,P1311,2,5929.36,11858.72
OI034732,ORD11507,P1788,1,213.47,213.47
OI034733,ORD11507,P0720,1,4566.12,4566.12
OI034734,ORD11507,P0208,1,457.13,457.13
OI034735,ORD11508,P0056,1,2742.21,2742.21
OI034736,ORD11508,P1110,3,5822.86,17468.58
OI034737,ORD11509,P1539,1,4186.15,4186.15
OI034738,ORD11509,P0820,1,4680.85,4680.85
OI034739,ORD11509,P0946,1,2492.97,2492.97
OI034740,ORD11509,P1818,1,12858.01,12858.01
OI034741,ORD11509,P0217,1,1146.3,1146.3
OI034742,ORD11510,P1032,1,882.18,882.18
OI034743,ORD11510,P0977,2,2495.81,4991.62
OI034744,ORD11510,P1873,1,4354.76,4354.76
OI034745,ORD11511,P1032,1,876.88,876.88
OI034746,ORD11511,P0282,1,6049.62,6049.62
OI034747,ORD11511,P1806,1,1931.57,1931.57
OI034748,ORD11511,P0061,1,7167.41,7167.41
OI034749,ORD11511,P0923,2,19128.68,38257.36
OI034750,ORD11512,P1804,1,385.54,385.54
OI034751,ORD11512,P1835,1,5144.18,5144.18
OI034752,ORD11512,P1726,1,9766.38,9766.38
OI034753,ORD11512,P0411,1,1554.02,1554.02
OI034754,ORD11513,P1661,1,10477.38,10477.38
OI034755,ORD11513,P1161,1,4130.44,4130.44
OI034756,ORD11514,P1989,1,3510.35,3510.35
OI034757,ORD11514,P1414,1,2251.53,2251.53
OI034758,ORD11514,P1508,1,1428.74,1428.74
OI034759,ORD11515,P0487,1,346.81,346.81
OI034760,ORD11516,P1817,1,3710.42,3710.42
OI034761,ORD11517,P1571,2,4066.4,8132.8
OI034762,ORD11518,P1502,1,8521.75,8521.75
OI034763,ORD11518,P1201,1,2185.88,2185.88
OI034764,ORD11519,P0312,1,8875.51,8875.51
OI034765,ORD11520,P1290,1,6115.73,6115.73
OI034766,ORD11521,P0016,1,2593.99,2593.99
OI034767,ORD11521,P1844,1,4071.28,4071.28
OI034768,ORD11521,P0532,1,4799.93,4799.93
OI034769,ORD11521,P1760,1,12107.52,12107.52
OI034770,ORD11522,P1244,2,3025.53,6051.06
OI034771,ORD11522,P0253,1,3877.77,3877.77
OI034772,ORD11523,P1119,2,7042.19,14084.38
OI034773,ORD11523,P1723,1,775.45,775.45
OI034774,ORD11524,P0206,2,1536.98,3073.96
OI034775,ORD11524,P0277,1,3873.24,3873.24
OI034776,ORD11524,P1377,1,14718.2,14718.2
OI034777,ORD11525,P0028,1,9605.78,9605.78
OI034778,ORD11525,P0384,1,5219.04,5219.04
OI034779,ORD11525,P1383,2,5719.84,11439.68
OI034780,ORD11526,P1012,1,11319.12,11319.12
OI034781,ORD11526,P1140,1,4404.74,4404.74
OI034782,ORD11526,P1263,1,1467.07,1467.07
OI034783,ORD11527,P1880,1,5653.04,5653.04
OI034784,ORD11527,P0907,2,1882.06,3764.12
OI034785,ORD11527,P1228,1,6633.03,6633.03
OI034786,ORD11527,P1154,1,2630.59,2630.59
OI034787,ORD11528,P0986,1,2522.88,2522.88
OI034788,ORD11528,P1614,1,744.53,744.53
OI034789,ORD11529,P1404,1,1855.61,1855.61
OI034790,ORD11529,P1244,2,2881.99,5763.98
OI034791,ORD11529,P0417,3,1011.58,3034.74
OI034792,ORD11529,P1546,1,667.21,667.21
OI034793,ORD11530,P1083,1,991.74,991.74
OI034794,ORD11530,P1417,1,4025.61,4025.61
OI034795,ORD11530,P1737,2,5978.69,11957.38
OI034796,ORD11530,P0745,1,4043.95,4043.95
OI034797,ORD11530,P0295,1,2841.24,2841.24
OI034798,ORD11531,P1746,2,4541.25,9082.5
OI034799,ORD11531,P0925,2,13523.23,27046.46
OI034800,ORD11531,P0221,1,611.69,611.69
OI034801,ORD11531,P1023,1,4650.06,4650.06
OI034802,ORD11532,P0995,1,5355.07,5355.07
OI034803,ORD11532,P0867,2,3484.36,6968.72
OI034804,ORD11532,P1141,1,690.54,690.54
OI034805,ORD11532,P0710,2,7144.01,14288.02
OI034806,ORD11533,P1028,1,3224.28,3224.28
OI034807,ORD11533,P0757,1,2231.21,2231.21
OI034808,ORD11533,P0675,2,17898.05,35796.1
OI034809,ORD11533,P1651,2,5055.73,10111.46
OI034810,ORD11534,P1780,1,2460.84,2460.84
OI034811,ORD11534,P1578,1,7692.56,7692.56
OI034812,ORD11534,P1378,1,423.55,423.55
OI034813,ORD11535,P0281,3,1282.07,3846.21
OI034814,ORD11535,P0247,1,1589.8,1589.8
OI034815,ORD11535,P0360,1,11995.13,11995.13
OI034816,ORD11536,P1128,1,8411.1,8411.1
OI034817,ORD11536,P1816,1,3669.37,3669.37
OI034818,ORD11536,P0747,2,1639.84,3279.68
OI034819,ORD11536,P0600,1,1765.94,1765.94
OI034820,ORD11537,P1141,2,721.53,1443.06
OI034821,ORD11538,P0547,1,3874.9,3874.9
OI034822,ORD11538,P1189,1,11061.68,11061.68
OI034823,ORD11538,P1871,1,4595.9,4595.9
OI034824,ORD11539,P1144,1,6439.58,6439.58
OI034825,ORD11539,P0226,2,716.99,1433.98
OI034826,ORD11539,P1293,1,5759.89,5759.89
OI034827,ORD11540,P1584,1,3211.38,3211.38
OI034828,ORD11541,P0214,1,8882.88,8882.88
OI034829,ORD11541,P0069,1,2583.58,2583.58
OI034830,ORD11541,P2000,1,931.1,931.1
OI034831,ORD11542,P1695,1,4359.6,4359.6
OI034832,ORD11542,P1406,1,1533.34,1533.34
OI034833,ORD11543,P0748,1,11637.88,11637.88
OI034834,ORD11543,P1754,1,1344.28,1344.28
OI034835,ORD11543,P1968,1,1559.31,1559.31
OI034836,ORD11543,P1260,1,2472.61,2472.61
OI034837,ORD11543,P1433,1,9719.31,9719.31
OI034838,ORD11544,P1365,1,2995.3,2995.3
OI034839,ORD11544,P1643,1,6862.05,6862.05
OI034840,ORD11544,P0381,1,2736.23,2736.23
OI034841,ORD11544,P0398,1,761.59,761.59
OI034842,ORD11545,P0422,1,4269.7,4269.7
OI034843,ORD11545,P1029,1,2886.8,2886.8
OI034844,ORD11545,P1337,1,671.43,671.43
OI034845,ORD11545,P0025,1,10948.5,10948.5
OI034846,ORD11546,P1790,1,2823.17,2823.17
OI034847,ORD11546,P0442,1,2902.66,2902.66
OI034848,ORD11546,P0588,1,1872.37,1872.37
OI034849,ORD11547,P0898,1,11404.86,11404.86
OI034850,ORD11547,P0499,2,2532.54,5065.08
OI034851,ORD11547,P0872,1,5734.25,5734.25
OI034852,ORD11548,P0917,1,1117.61,1117.61
OI034853,ORD11548,P1074,1,1080.59,1080.59
OI034854,ORD11548,P1393,1,5960.2,5960.2
OI034855,ORD11549,P1228,1,7467.7,7467.7
OI034856,ORD11549,P0796,1,1056.68,1056.68
OI034857,ORD11550,P0615,1,2070.89,2070.89
OI034858,ORD11550,P1323,1,477.25,477.25
OI034859,ORD11550,P0505,1,845.66,845.66
OI034860,ORD11550,P1999,2,1638.19,3276.38
OI034861,ORD11551,P0598,1,5797.45,5797.45
OI034862,ORD11551,P0636,1,3448.17,3448.17
OI034863,ORD11551,P1688,2,985.61,1971.22
OI034864,ORD11551,P1404,1,1716.85,1716.85
OI034865,ORD11551,P1791,1,10087.39,10087.39
OI034866,ORD11552,P0160,2,2571.42,5142.84
OI034867,ORD11552,P0610,1,2909.97,2909.97
OI034868,ORD11553,P0584,1,5950.13,5950.13
OI034869,ORD11553,P1092,1,7663.06,7663.06
OI034870,ORD11553,P1478,1,2755.95,2755.95
OI034871,ORD11554,P0129,2,5006.57,10013.14
OI034872,ORD11554,P0975,2,1011.99,2023.98
OI034873,ORD11554,P0554,1,4438.95,4438.95
OI034874,ORD11554,P0692,1,1425.49,1425.49
OI034875,ORD11555,P0254,1,3313.83,3313.83
OI034876,ORD11555,P0565,1,504.88,504.88
OI034877,ORD11556,P1565,1,8105.89,8105.89
OI034878,ORD11556,P1945,1,793.65,793.65
OI034879,ORD11556,P0744,1,6422.43,6422.43
OI034880,ORD11556,P0409,1,2173.44,2173.44
OI034881,ORD11556,P0463,1,2237.3,2237.3
OI034882,ORD11557,P0445,1,6151.29,6151.29
OI034883,ORD11557,P0169,3,4225.15,12675.45
OI034884,ORD11557,P0177,1,5533.53,5533.53
OI034885,ORD11557,P0442,1,3043.74,3043.74
OI034886,ORD11557,P1574,3,2300.53,6901.59
OI034887,ORD11558,P0948,1,5137.2,5137.2
OI034888,ORD11559,P0882,1,558.25,558.25
OI034889,ORD11559,P0792,1,2884.84,2884.84
OI034890,ORD11560,P0821,1,2518.0,2518.0
OI034891,ORD11560,P1168,3,8541.35,25624.05
OI034892,ORD11560,P0490,1,4418.28,4418.28
OI034893,ORD11561,P0267,1,2998.33,2998.33
OI034894,ORD11561,P0470,1,7396.8,7396.8
OI034895,ORD11561,P1192,1,3119.5,3119.5
OI034896,ORD11561,P1724,1,854.69,854.69
OI034897,ORD11561,P0107,1,2005.71,2005.71
OI034898,ORD11562,P0289,1,2678.59,2678.59
OI034899,ORD11562,P1579,1,1280.16,1280.16
OI034900,ORD11562,P0622,1,741.16,741.16
OI034901,ORD11563,P0516,1,1020.89,1020.89
OI034902,ORD11563,P1821,1,3647.16,3647.16
OI034903,ORD11563,P1214,1,15057.99,15057.99
OI034904,ORD11564,P0501,2,949.71,1899.42
OI034905,ORD11564,P1204,1,1870.83,1870.83
OI034906,ORD11564,P1302,1,2499.18,2499.18
OI034907,ORD11564,P1323,1,444.66,444.66
OI034908,ORD11565,P1341,1,8909.27,8909.27
OI034909,ORD11565,P0452,1,8031.75,8031.75
OI034910,ORD11565,P1938,1,6422.12,6422.12
OI034911,ORD11565,P1502,1,8258.28,8258.28
OI034912,ORD11565,P1862,1,5284.64,5284.64
OI034913,ORD11566,P1606,1,587.29,587.29
OI034914,ORD11566,P1735,2,1920.17,3840.34
OI034915,ORD11566,P1534,1,642.9,642.9
OI034916,ORD11566,P0600,2,1889.02,3778.04
OI034917,ORD11566,P1404,1,2073.46,2073.46
OI034918,ORD11567,P1208,1,659.78,659.78
OI034919,ORD11567,P0639,1,6934.59,6934.59
OI034920,ORD11567,P1134,3,11350.62,34051.86
OI034921,ORD11567,P1386,1,13772.24,13772.24
OI034922,ORD11567,P0471,3,2696.38,8089.14
OI034923,ORD11568,P0251,1,8169.67,8169.67
OI034924,ORD11568,P0023,1,879.91,879.91
OI034925,ORD11568,P1220,1,663.76,663.76
OI034926,ORD11568,P1283,1,4280.38,4280.38
OI034927,ORD11569,P1152,1,10672.09,10672.09
OI034928,ORD11569,P1238,3,15773.3,47319.9
OI034929,ORD11569,P1301,1,1492.3,1492.3
OI034930,ORD11570,P1843,1,11627.76,11627.76
OI034931,ORD11570,P0267,1,2739.19,2739.19
OI034932,ORD11571,P0241,2,12853.73,25707.46
OI034933,ORD11571,P0459,3,1071.03,3213.09
OI034934,ORD11572,P1053,1,2563.46,2563.46
OI034935,ORD11572,P0903,2,709.01,1418.02
OI034936,ORD11573,P1557,1,1244.54,1244.54
OI034937,ORD11573,P1669,1,5885.36,5885.36
OI034938,ORD11574,P0854,1,5458.14,5458.14
OI034939,ORD11574,P0905,2,451.14,902.28
OI034940,ORD11574,P1130,1,3407.75,3407.75
OI034941,ORD11574,P1544,1,1317.06,1317.06
OI034942,ORD11575,P0394,1,483.33,483.33
OI034943,ORD11575,P0650,1,5433.18,5433.18
OI034944,ORD11575,P1593,1,619.86,619.86
OI034945,ORD11576,P0677,1,6329.6,6329.6
OI034946,ORD11577,P0677,1,6508.01,6508.01
OI034947,ORD11577,P0102,1,2146.39,2146.39
OI034948,ORD11577,P0115,2,4705.48,9410.96
OI034949,ORD11577,P0791,1,9589.53,9589.53
OI034950,ORD11577,P0936,2,7910.84,15821.68
OI034951,ORD11578,P0671,2,8868.92,17737.84
OI034952,ORD11578,P1033,1,1097.84,1097.84
OI034953,ORD11578,P1824,1,2720.55,2720.55
OI034954,ORD11578,P0054,1,4294.45,4294.45
OI034955,ORD11579,P0974,1,2843.72,2843.72
OI034956,ORD11579,P0598,1,5862.54,5862.54
OI034957,ORD11579,P0872,1,5995.47,5995.47
OI034958,ORD11580,P1593,1,652.65,652.65
OI034959,ORD11580,P1722,1,9163.5,9163.5
OI034960,ORD11580,P1162,1,136.34,136.34
OI034961,ORD11580,P1227,1,10900.68,10900.68
OI034962,ORD11580,P0986,1,2233.07,2233.07
OI034963,ORD11581,P0495,1,6267.95,6267.95
OI034964,ORD11581,P0026,2,2364.84,4729.68
OI034965,ORD11581,P1561,1,5790.12,5790.12
OI034966,ORD11582,P0797,1,7432.55,7432.55
OI034967,ORD11583,P0233,1,1211.79,1211.79
OI034968,ORD11583,P1498,1,9605.25,9605.25
OI034969,ORD11583,P0499,1,2111.94,2111.94
OI034970,ORD11583,P0652,1,4090.84,4090.84
OI034971,ORD11583,P1592,1,1666.13,1666.13
OI034972,ORD11584,P0622,1,735.64,735.64
OI034973,ORD11584,P0915,1,14050.36,14050.36
OI034974,ORD11585,P0385,1,663.95,663.95
OI034975,ORD11585,P0530,2,3926.11,7852.22
OI034976,ORD11585,P0254,1,3013.61,3013.61
OI034977,ORD11586,P0852,1,1982.43,1982.43
OI034978,ORD11586,P0061,1,6183.53,6183.53
OI034979,ORD11586,P0194,2,5381.62,10763.24
OI034980,ORD11586,P1641,1,2824.44,2824.44
OI034981,ORD11587,P0907,1,1754.76,1754.76
OI034982,ORD11588,P0920,1,3605.33,3605.33
OI034983,ORD11588,P1163,1,9810.41,9810.41
OI034984,ORD11589,P0050,1,2810.95,2810.95
OI034985,ORD11589,P1594,1,2972.35,2972.35
OI034986,ORD11589,P0537,2,19238.54,38477.08
OI034987,ORD11589,P1088,1,6227.9,6227.9
OI034988,ORD11589,P0216,1,11074.73,11074.73
OI034989,ORD11590,P1880,1,6150.71,6150.71
OI034990,ORD11590,P0260,2,6507.35,13014.7
OI034991,ORD11590,P1969,1,868.07,868.07
OI034992,ORD11590,P1015,1,822.49,822.49
OI034993,ORD11591,P0888,1,5136.0,5136.0
OI034994,ORD11591,P1100,1,3332.3,3332.3
OI034995,ORD11592,P1840,3,4962.36,14887.08
OI034996,ORD11592,P0373,1,4171.43,4171.43
OI034997,ORD11592,P0967,1,5572.75,5572.75
OI034998,ORD11593,P0464,1,1995.07,1995.07
OI034999,ORD11593,P0177,1,5966.21,5966.21
OI035000,ORD11593,P0976,1,6062.88,6062.88
OI035001,ORD11594,P1276,2,1843.92,3687.84
OI035002,ORD11595,P0458,1,14027.46,14027.46
OI035003,ORD11595,P1371,1,7567.59,7567.59
OI035004,ORD11595,P0292,1,1943.5,1943.5
OI035005,ORD11596,P0716,3,9886.08,29658.24
OI035006,ORD11596,P1494,1,14802.46,14802.46
OI035007,ORD11597,P0641,1,776.21,776.21
OI035008,ORD11597,P1237,1,5903.58,5903.58
OI035009,ORD11597,P0480,2,2898.69,5797.38
OI035010,ORD11598,P0223,1,10979.26,10979.26
OI035011,ORD11598,P1715,2,637.52,1275.04
OI035012,ORD11598,P1022,1,14280.73,14280.73
OI035013,ORD11599,P1855,1,16607.54,16607.54
OI035014,ORD11599,P0335,1,6200.94,6200.94
OI035015,ORD11599,P1122,2,2650.41,5300.82
OI035016,ORD11599,P0198,1,315.81,315.81
OI035017,ORD11599,P0232,1,1421.79,1421.79
OI035018,ORD11600,P1463,1,3263.75,3263.75
OI035019,ORD11600,P0819,1,4714.92,4714.92
OI035020,ORD11600,P0936,1,7916.14,7916.14
OI035021,ORD11600,P0422,2,3734.57,7469.14
OI035022,ORD11601,P1715,1,580.07,580.07
OI035023,ORD11601,P1453,1,808.52,808.52
OI035024,ORD11601,P0144,1,1276.11,1276.11
OI035025,ORD11602,P0644,1,352.26,352.26
OI035026,ORD11602,P0217,2,1123.95,2247.9
OI035027,ORD11603,P0426,1,7792.95,7792.95
OI035028,ORD11603,P0411,1,1552.07,1552.07
OI035029,ORD11603,P0249,1,6904.13,6904.13
OI035030,ORD11604,P0821,1,2424.53,2424.53
OI035031,ORD11604,P1418,1,2468.06,2468.06
OI035032,ORD11605,P0244,1,2515.7,2515.7
OI035033,ORD11606,P0408,2,12970.81,25941.62
OI035034,ORD11606,P1786,1,9233.28,9233.28
OI035035,ORD11606,P0082,1,338.81,338.81
OI035036,ORD11606,P1838,1,4894.03,4894.03
OI035037,ORD11607,P1719,1,3274.76,3274.76
OI035038,ORD11607,P0778,1,11438.94,11438.94
OI035039,ORD11607,P1402,1,2618.31,2618.31
OI035040,ORD11608,P1736,1,8878.0,8878.0
OI035041,ORD11608,P0744,1,6948.97,6948.97
OI035042,ORD11608,P1917,1,956.94,956.94
OI035043,ORD11608,P0613,2,8881.76,17763.52
OI035044,ORD11609,P0325,1,8093.55,8093.55
OI035045,ORD11609,P0584,1,5580.29,5580.29
OI035046,ORD11610,P0575,1,6752.43,6752.43
OI035047,ORD11611,P1413,1,226.69,226.69
OI035048,ORD11611,P1850,1,221.06,221.06
OI035049,ORD11612,P1039,1,3541.04,3541.04
OI035050,ORD11612,P1857,1,8069.76,8069.76
OI035051,ORD11612,P1105,1,14157.04,14157.04
OI035052,ORD11613,P1804,1,390.81,390.81
OI035053,ORD11613,P0402,1,1162.73,1162.73
OI035054,ORD11614,P0187,1,8618.97,8618.97
OI035055,ORD11615,P0447,1,7717.54,7717.54
OI035056,ORD11615,P0495,2,5623.35,11246.7
OI035057,ORD11616,P0556,1,3376.76,3376.76
OI035058,ORD11616,P1896,1,187.91,187.91
