review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R06624,CUST1637,P0708,2,Stopped working after a week.,2021-01-19,Negative
R06625,CUST1515,P1969,4,Quality is great for the price.,2021-06-11,Positive
R06626,CUST4797,P1746,2,Poor customer service experience.,2024-03-05,Negative
R06627,CUST3185,P0337,1,Poor customer service experience.,2025-04-20,Negative
R06628,CUST3847,P1108,4,Very satisfied with the purchase.,2025-11-03,Positive
R06629,CUST2752,P1438,5,Good value for money.,2024-10-07,Positive
R06630,CUST1291,P0991,5,Quality is great for the price.,2025-10-05,Positive
R06631,CUST2211,P1900,5,Works as expected.,2024-06-22,Positive
R06632,CUST3901,P0170,4,"Excellent product, highly recommended!",2025-10-20,Positive
R06633,CUST0432,P1900,5,Works as expected.,2023-12-28,Positive
R06634,CUST3521,P1341,5,Works as expected.,2021-11-22,Positive
R06635,CUST2604,P1705,3,It's fine but could be better.,2025-10-24,Neutral
R06636,CUST0692,P1625,5,Very satisfied with the purchase.,2022-07-28,Positive
R06637,CUST1696,P0617,5,"Excellent product, highly recommended!",2022-08-27,Positive
R06638,CUST2043,P0036,3,"Product is okay, nothing special.",2025-03-24,Neutral
R06639,CUST2396,P1159,5,Good value for money.,2025-04-29,Positive
R06640,CUST2727,P0416,4,"Excellent product, highly recommended!",2023-04-20,Positive
R06641,CUST0484,P1126,3,"Product is okay, nothing special.",2025-02-04,Neutral
R06642,CUST1580,P0558,4,Very satisfied with the purchase.,2024-06-13,Positive
R06643,CUST0447,P0390,5,Works as expected.,2025-08-27,Positive
R06644,CUST2975,P0498,1,Not worth the money.,2025-10-01,Negative
R06645,CUST0617,P0611,5,Good value for money.,2024-08-22,Positive
R06646,CUST2286,P1438,3,It's fine but could be better.,2024-04-13,Neutral
R06647,CUST4357,P0644,3,Decent product for the price.,2023-09-16,Neutral
R06648,CUST1782,P0345,3,Decent product for the price.,2023-12-26,Neutral
R06649,CUST0536,P1746,5,Quality is great for the price.,2023-04-24,Positive
R06650,CUST3586,P1276,4,Works as expected.,2025-04-07,Positive
R06651,CUST2218,P1632,5,Quality is great for the price.,2025-10-05,Positive
R06652,CUST2417,P0084,5,Very satisfied with the purchase.,2023-10-17,Positive
R06653,CUST1615,P0667,3,"Average quality, meets expectations.",2025-08-05,Neutral
R06654,CUST2200,P0286,5,Very satisfied with the purchase.,2025-09-11,Positive
R06655,CUST2257,P1365,5,Quality is great for the price.,2024-12-05,Positive
R06656,CUST4665,P0401,5,"Excellent product, highly recommended!",2025-11-09,Positive
R06657,CUST0940,P1257,4,Works as expected.,2025-04-20,Positive
R06658,CUST4386,P1555,5,Very satisfied with the purchase.,2025-10-04,Positive
R06659,CUST1178,P1879,4,Very satisfied with the purchase.,2024-10-29,Positive
R06660,CUST3108,P1775,5,Good value for money.,2024-12-13,Positive
R06661,CUST4786,P0440,3,Decent product for the price.,2025-07-29,Neutral
R06662,CUST2409,P1512,5,Very satisfied with the purchase.,2024-10-10,Positive
R06663,CUST0643,P1997,4,"Excellent product, highly recommended!",2022-05-13,Positive
R06664,CUST1615,P0670,3,"Product is okay, nothing special.",2022-07-29,Neutral
R06665,CUST1781,P0500,5,Quality is great for the price.,2024-04-16,Positive
R06666,CUST3553,P0031,5,Quality is great for the price.,2024-11-18,Positive
R06667,CUST4590,P1442,2,Not worth the money.,2025-02-20,Negative
R06668,CUST4784,P0909,3,"Product is okay, nothing special.",2025-01-08,Neutral
R06669,CUST3351,P1826,1,Disappointed with the build quality.,2025-10-11,Negative
R06670,CUST0242,P1307,2,Not worth the money.,2024-11-07,Negative
R06671,CUST2435,P0458,4,Good value for money.,2025-07-29,Positive
R06672,CUST3914,P1492,2,Poor customer service experience.,2025-08-12,Negative
R06673,CUST1455,P0471,5,Good value for money.,2025-04-11,Positive
R06674,CUST2432,P0936,5,"Excellent product, highly recommended!",2022-04-23,Positive
R06675,CUST3728,P1412,5,Quality is great for the price.,2025-08-26,Positive
R06676,CUST2733,P0194,3,Decent product for the price.,2025-07-24,Neutral
R06677,CUST4329,P1993,4,"Excellent product, highly recommended!",2025-09-14,Positive
R06678,CUST2377,P1915,3,"Average quality, meets expectations.",2025-11-06,Neutral
R06679,CUST4906,P1550,4,Works as expected.,2020-11-09,Positive
R06680,CUST2984,P1902,1,Stopped working after a week.,2025-04-08,Negative
R06681,CUST2554,P1576,5,Works as expected.,2025-08-30,Positive
R06682,CUST2927,P1829,5,Works as expected.,2022-10-09,Positive
R06683,CUST2817,P1923,5,Works as expected.,2023-02-18,Positive
R06684,CUST0863,P0834,4,Works as expected.,2022-02-20,Positive
R06685,CUST4374,P0788,3,Decent product for the price.,2023-01-05,Neutral
R06686,CUST2865,P0535,4,Works as expected.,2024-12-23,Positive
R06687,CUST4515,P0352,5,Quality is great for the price.,2024-02-19,Positive
R06688,CUST1475,P1751,3,"Product is okay, nothing special.",2023-05-12,Neutral
R06689,CUST3211,P0058,4,Quality is great for the price.,2023-06-13,Positive
R06690,CUST1389,P1301,5,Quality is great for the price.,2024-09-19,Positive
R06691,CUST4244,P1401,5,Works as expected.,2024-12-17,Positive
R06692,CUST0376,P0973,4,"Excellent product, highly recommended!",2023-12-03,Positive
R06693,CUST1372,P1290,5,Quality is great for the price.,2025-05-16,Positive
R06694,CUST4217,P1637,2,Disappointed with the build quality.,2025-07-10,Negative
R06695,CUST1525,P0245,2,Stopped working after a week.,2025-11-07,Negative
R06696,CUST3105,P0382,5,Very satisfied with the purchase.,2025-08-08,Positive
R06697,CUST0806,P1664,5,"Excellent product, highly recommended!",2025-08-17,Positive
R06698,CUST1546,P1298,5,Works as expected.,2024-06-26,Positive
R06699,CUST2263,P1535,5,Quality is great for the price.,2025-02-08,Positive
R06700,CUST0299,P0937,4,Quality is great for the price.,2025-08-18,Positive
R06701,CUST1991,P1072,5,"Excellent product, highly recommended!",2024-07-22,Positive
R06702,CUST4103,P0011,3,"Average quality, meets expectations.",2025-11-10,Neutral
R06703,CUST4805,P1615,4,Very satisfied with the purchase.,2025-05-26,Positive
R06704,CUST3066,P0207,5,Very satisfied with the purchase.,2025-08-04,Positive
R06705,CUST3560,P0642,5,"Excellent product, highly recommended!",2024-01-18,Positive
R06706,CUST2987,P1677,5,Quality is great for the price.,2025-08-31,Positive
R06707,CUST1333,P0927,5,Good value for money.,2023-06-30,Positive
R06708,CUST2063,P1263,3,"Average quality, meets expectations.",2025-10-20,Neutral
R06709,CUST2203,P1418,2,Not worth the money.,2022-12-08,Negative
R06710,CUST3370,P1539,5,Works as expected.,2025-11-11,Positive
R06711,CUST3527,P0173,2,Disappointed with the build quality.,2021-10-02,Negative
R06712,CUST4090,P1921,2,Poor customer service experience.,2023-08-21,Negative
R06713,CUST0861,P0256,3,"Average quality, meets expectations.",2024-07-14,Neutral
R06714,CUST2934,P0578,3,Decent product for the price.,2025-10-03,Neutral
R06715,CUST3825,P0006,5,Very satisfied with the purchase.,2023-03-18,Positive
R06716,CUST2939,P0369,3,"Product is okay, nothing special.",2025-10-22,Neutral
R06717,CUST3773,P1398,5,"Excellent product, highly recommended!",2025-11-12,Positive
R06718,CUST0527,P0116,1,Stopped working after a week.,2025-07-29,Negative
R06719,CUST0356,P1350,4,Works as expected.,2024-07-12,Positive
R06720,CUST4591,P0700,4,Good value for money.,2025-03-07,Positive
R06721,CUST0285,P0284,2,Not worth the money.,2024-10-30,Negative
R06722,CUST4236,P1410,2,Not worth the money.,2025-09-02,Negative
R06723,CUST0871,P1921,3,Decent product for the price.,2025-08-07,Neutral
R06724,CUST2434,P1617,4,Works as expected.,2025-10-28,Positive
R06725,CUST4668,P1905,4,Quality is great for the price.,2023-06-01,Positive
R06726,CUST1607,P0239,2,Stopped working after a week.,2025-07-20,Negative
R06727,CUST3231,P1469,5,Very satisfied with the purchase.,2024-07-12,Positive
R06728,CUST1275,P0577,3,Decent product for the price.,2022-03-25,Neutral
R06729,CUST1502,P1501,5,Quality is great for the price.,2025-10-23,Positive
R06730,CUST2257,P1728,5,Quality is great for the price.,2025-08-27,Positive
R06731,CUST1859,P1470,4,Works as expected.,2023-05-15,Positive
R06732,CUST0009,P0047,5,Good value for money.,2023-06-14,Positive
R06733,CUST1520,P1019,1,Not worth the money.,2024-08-23,Negative
R06734,CUST4539,P0497,2,Poor customer service experience.,2024-02-14,Negative
R06735,CUST4927,P1513,5,"Excellent product, highly recommended!",2025-03-18,Positive
R06736,CUST2978,P1698,1,Poor customer service experience.,2022-08-07,Negative
R06737,CUST0017,P0134,5,Very satisfied with the purchase.,2023-09-05,Positive
R06738,CUST3595,P1497,5,Very satisfied with the purchase.,2025-10-28,Positive
R06739,CUST0961,P0402,5,Good value for money.,2024-09-17,Positive
R06740,CUST0712,P1330,5,Very satisfied with the purchase.,2022-12-09,Positive
R06741,CUST2176,P1006,4,Works as expected.,2020-08-01,Positive
R06742,CUST3399,P1338,5,Works as expected.,2024-02-08,Positive
R06743,CUST2688,P0828,3,"Product is okay, nothing special.",2025-07-03,Neutral
R06744,CUST2893,P1316,5,Works as expected.,2025-09-27,Positive
R06745,CUST0392,P0209,4,Very satisfied with the purchase.,2025-08-20,Positive
R06746,CUST1208,P1054,3,Decent product for the price.,2023-02-17,Neutral
R06747,CUST4769,P1037,4,Good value for money.,2022-06-29,Positive
R06748,CUST0007,P0021,4,Good value for money.,2025-06-28,Positive
R06749,CUST4512,P0036,3,It's fine but could be better.,2025-10-05,Neutral
R06750,CUST4883,P1180,4,Works as expected.,2025-07-10,Positive
R06751,CUST3697,P1307,5,Works as expected.,2025-04-13,Positive
R06752,CUST1030,P0480,5,Works as expected.,2025-08-18,Positive
R06753,CUST1342,P0229,5,"Excellent product, highly recommended!",2023-04-04,Positive
R06754,CUST2718,P0536,5,Very satisfied with the purchase.,2025-02-28,Positive
R06755,CUST1123,P1099,5,Works as expected.,2025-01-19,Positive
R06756,CUST2475,P0829,5,Good value for money.,2025-11-11,Positive
R06757,CUST4150,P1965,5,Very satisfied with the purchase.,2025-11-06,Positive
R06758,CUST4780,P0409,4,Very satisfied with the purchase.,2025-10-24,Positive
R06759,CUST4658,P1522,5,"Excellent product, highly recommended!",2024-06-08,Positive
R06760,CUST3746,P0489,2,Not worth the money.,2025-02-06,Negative
R06761,CUST4705,P1027,2,Not worth the money.,2024-11-24,Negative
R06762,CUST3678,P1184,5,Good value for money.,2025-10-16,Positive
R06763,CUST4189,P1181,4,Very satisfied with the purchase.,2025-01-16,Positive
R06764,CUST3228,P0638,2,Poor customer service experience.,2024-11-13,Negative
R06765,CUST0442,P1588,5,Works as expected.,2025-04-09,Positive
R06766,CUST3272,P0496,3,It's fine but could be better.,2025-01-17,Neutral
R06767,CUST0527,P1521,2,Stopped working after a week.,2023-10-24,Negative
R06768,CUST4784,P0857,5,Very satisfied with the purchase.,2024-04-10,Positive
R06769,CUST0889,P0883,5,Very satisfied with the purchase.,2025-03-16,Positive
R06770,CUST1834,P1477,3,Decent product for the price.,2025-09-11,Neutral
R06771,CUST4525,P0551,4,Quality is great for the price.,2025-01-24,Positive
R06772,CUST1679,P0092,2,Poor customer service experience.,2023-12-31,Negative
R06773,CUST2602,P1766,5,Works as expected.,2023-09-30,Positive
R06774,CUST3598,P0060,5,Good value for money.,2025-10-09,Positive
R06775,CUST4129,P1130,5,Works as expected.,2025-09-26,Positive
R06776,CUST1185,P0735,4,Very satisfied with the purchase.,2023-11-05,Positive
R06777,CUST2534,P1548,5,Good value for money.,2023-11-01,Positive
R06778,CUST2020,P1198,4,Very satisfied with the purchase.,2025-09-25,Positive
R06779,CUST1207,P0281,5,Works as expected.,2025-10-28,Positive
R06780,CUST1006,P1752,2,Stopped working after a week.,2025-03-14,Negative
R06781,CUST0732,P1559,5,Good value for money.,2025-09-17,Positive
R06782,CUST4565,P1175,4,Very satisfied with the purchase.,2025-01-05,Positive
R06783,CUST0264,P0004,5,Quality is great for the price.,2024-12-30,Positive
R06784,CUST2357,P0735,5,"Excellent product, highly recommended!",2024-07-29,Positive
R06785,CUST1474,P1327,5,Works as expected.,2024-12-19,Positive
R06786,CUST3825,P0646,5,Works as expected.,2022-06-26,Positive
R06787,CUST0246,P0264,4,Good value for money.,2023-07-28,Positive
R06788,CUST1102,P1536,2,Stopped working after a week.,2024-11-11,Negative
R06789,CUST4756,P1881,4,Good value for money.,2025-02-16,Positive
R06790,CUST2816,P1932,5,Works as expected.,2024-08-06,Positive
R06791,CUST3478,P0284,3,"Product is okay, nothing special.",2025-03-31,Neutral
R06792,CUST2402,P1726,5,Very satisfied with the purchase.,2025-06-29,Positive
R06793,CUST4102,P1857,4,Very satisfied with the purchase.,2025-04-27,Positive
R06794,CUST3543,P1502,4,Works as expected.,2025-10-16,Positive
R06795,CUST0248,P1904,4,Works as expected.,2023-10-04,Positive
R06796,CUST3126,P0658,4,Good value for money.,2025-01-09,Positive
R06797,CUST1279,P0748,4,Quality is great for the price.,2021-12-18,Positive
R06798,CUST0044,P1762,5,Very satisfied with the purchase.,2025-11-01,Positive
R06799,CUST0241,P1851,3,It's fine but could be better.,2025-10-10,Neutral
R06800,CUST1475,P1034,5,"Excellent product, highly recommended!",2025-04-17,Positive
R06801,CUST1159,P1802,4,Quality is great for the price.,2022-02-06,Positive
R06802,CUST2003,P0875,4,"Excellent product, highly recommended!",2025-03-12,Positive
R06803,CUST1482,P0687,5,Works as expected.,2024-12-15,Positive
R06804,CUST1167,P1653,3,"Average quality, meets expectations.",2025-06-21,Neutral
R06805,CUST0012,P0644,1,Disappointed with the build quality.,2025-05-30,Negative
R06806,CUST4498,P1125,4,"Excellent product, highly recommended!",2023-09-09,Positive
R06807,CUST1176,P0134,5,Quality is great for the price.,2025-10-04,Positive
R06808,CUST0884,P1790,4,Works as expected.,2023-08-03,Positive
R06809,CUST4262,P0982,2,Stopped working after a week.,2025-11-05,Negative
R06810,CUST4775,P0155,5,Good value for money.,2025-03-01,Positive
R06811,CUST2718,P0125,5,Works as expected.,2025-09-08,Positive
R06812,CUST3300,P0263,4,Very satisfied with the purchase.,2024-12-11,Positive
R06813,CUST0283,P1932,4,"Excellent product, highly recommended!",2025-05-21,Positive
R06814,CUST3417,P0588,3,"Product is okay, nothing special.",2025-11-12,Neutral
R06815,CUST0887,P0717,5,Good value for money.,2025-05-23,Positive
R06816,CUST1294,P0571,5,Quality is great for the price.,2023-03-05,Positive
R06817,CUST1264,P0228,5,Good value for money.,2025-10-02,Positive
R06818,CUST2389,P1517,3,"Average quality, meets expectations.",2025-10-08,Neutral
R06819,CUST0669,P0280,5,Quality is great for the price.,2023-02-28,Positive
R06820,CUST2724,P0788,5,Works as expected.,2023-07-29,Positive
R06821,CUST1056,P1375,4,Quality is great for the price.,2025-08-13,Positive
R06822,CUST4764,P1182,5,Good value for money.,2023-02-17,Positive
R06823,CUST1331,P1047,5,Good value for money.,2025-04-21,Positive
R06824,CUST0568,P0788,4,Very satisfied with the purchase.,2025-09-17,Positive
R06825,CUST3898,P1830,5,Good value for money.,2023-07-04,Positive
R06826,CUST2320,P0219,2,Not worth the money.,2025-09-12,Negative
R06827,CUST3576,P0401,5,"Excellent product, highly recommended!",2024-12-12,Positive
R06828,CUST2683,P1311,4,Quality is great for the price.,2022-02-05,Positive
R06829,CUST0161,P0179,4,Very satisfied with the purchase.,2025-10-09,Positive
R06830,CUST4963,P1279,3,"Product is okay, nothing special.",2024-12-05,Neutral
R06831,CUST0951,P1362,3,It's fine but could be better.,2025-10-11,Neutral
R06832,CUST2911,P1317,5,Very satisfied with the purchase.,2021-11-19,Positive
R06833,CUST3802,P1759,5,Very satisfied with the purchase.,2025-02-21,Positive
R06834,CUST0731,P0494,2,Stopped working after a week.,2025-08-30,Negative
R06835,CUST0021,P1967,5,Quality is great for the price.,2023-05-31,Positive
R06836,CUST3745,P1640,1,Stopped working after a week.,2022-08-06,Negative
R06837,CUST4223,P0347,4,"Excellent product, highly recommended!",2024-08-11,Positive
R06838,CUST1234,P0458,3,It's fine but could be better.,2025-02-28,Neutral
R06839,CUST4820,P1860,5,Very satisfied with the purchase.,2023-09-19,Positive
R06840,CUST2209,P0987,3,"Average quality, meets expectations.",2022-03-05,Neutral
R06841,CUST3471,P1551,3,"Average quality, meets expectations.",2025-09-29,Neutral
R06842,CUST4645,P0432,4,Good value for money.,2023-12-26,Positive
R06843,CUST0092,P0221,4,Quality is great for the price.,2025-04-22,Positive
R06844,CUST1195,P0003,5,Works as expected.,2025-08-24,Positive
R06845,CUST2594,P1288,2,Stopped working after a week.,2024-11-25,Negative
R06846,CUST3871,P1977,5,Very satisfied with the purchase.,2024-07-29,Positive
R06847,CUST0251,P1736,4,Works as expected.,2024-06-07,Positive
R06848,CUST1399,P0915,4,"Excellent product, highly recommended!",2025-02-20,Positive
R06849,CUST3395,P0949,2,Stopped working after a week.,2025-08-06,Negative
R06850,CUST3301,P0035,5,"Excellent product, highly recommended!",2025-06-03,Positive
R06851,CUST0008,P0066,3,"Average quality, meets expectations.",2023-11-01,Neutral
R06852,CUST2329,P0540,5,Good value for money.,2025-11-07,Positive
R06853,CUST3884,P1789,2,Disappointed with the build quality.,2025-11-05,Negative
R06854,CUST4557,P1549,5,"Excellent product, highly recommended!",2024-06-07,Positive
R06855,CUST0630,P1654,3,"Product is okay, nothing special.",2025-09-24,Neutral
R06856,CUST1203,P0747,5,Very satisfied with the purchase.,2025-06-17,Positive
R06857,CUST1756,P0226,5,"Excellent product, highly recommended!",2023-10-05,Positive
R06858,CUST4563,P1333,5,Good value for money.,2023-12-21,Positive
R06859,CUST4223,P1262,3,It's fine but could be better.,2025-07-17,Neutral
R06860,CUST1857,P0692,4,Very satisfied with the purchase.,2023-10-02,Positive
R06861,CUST4367,P0916,5,Works as expected.,2024-09-24,Positive
R06862,CUST3271,P0932,5,"Excellent product, highly recommended!",2025-10-16,Positive
R06863,CUST1447,P0033,4,"Excellent product, highly recommended!",2024-06-02,Positive
R06864,CUST1385,P1261,4,Works as expected.,2025-11-01,Positive
R06865,CUST4611,P0334,3,Decent product for the price.,2025-01-01,Neutral
R06866,CUST2561,P1034,4,Quality is great for the price.,2025-06-20,Positive
R06867,CUST4543,P1014,5,Very satisfied with the purchase.,2022-08-12,Positive
R06868,CUST3298,P1864,5,"Excellent product, highly recommended!",2024-06-05,Positive
R06869,CUST4947,P0041,3,It's fine but could be better.,2025-10-03,Neutral
R06870,CUST4747,P0890,5,"Excellent product, highly recommended!",2024-02-23,Positive
R06871,CUST0469,P0822,2,Not worth the money.,2024-11-03,Negative
R06872,CUST0176,P1001,5,Quality is great for the price.,2022-10-19,Positive
R06873,CUST1550,P0661,2,Disappointed with the build quality.,2025-10-06,Negative
R06874,CUST0989,P0818,4,Very satisfied with the purchase.,2025-09-23,Positive
R06875,CUST4304,P1762,5,Good value for money.,2025-10-04,Positive
R06876,CUST1193,P0145,4,Very satisfied with the purchase.,2025-11-02,Positive
R06877,CUST2062,P0344,4,Good value for money.,2025-10-27,Positive
R06878,CUST3148,P0312,3,Decent product for the price.,2025-10-16,Neutral
R06879,CUST0902,P0778,5,Very satisfied with the purchase.,2023-11-19,Positive
R06880,CUST1873,P0596,5,Very satisfied with the purchase.,2025-09-12,Positive
R06881,CUST0861,P1881,3,"Average quality, meets expectations.",2022-03-05,Neutral
R06882,CUST0457,P0521,4,Quality is great for the price.,2023-07-24,Positive
R06883,CUST4212,P1290,5,"Excellent product, highly recommended!",2023-06-23,Positive
R06884,CUST1175,P0821,4,"Excellent product, highly recommended!",2021-11-29,Positive
R06885,CUST2253,P0162,4,"Excellent product, highly recommended!",2025-09-14,Positive
R06886,CUST4115,P0106,3,"Average quality, meets expectations.",2025-10-03,Neutral
R06887,CUST3482,P1760,1,Stopped working after a week.,2024-04-17,Negative
R06888,CUST1348,P1198,2,Disappointed with the build quality.,2025-08-27,Negative
R06889,CUST1801,P0326,4,Very satisfied with the purchase.,2020-05-05,Positive
R06890,CUST4023,P0384,2,Poor customer service experience.,2025-09-20,Negative
R06891,CUST0513,P0158,3,It's fine but could be better.,2024-10-03,Neutral
R06892,CUST1671,P0317,5,Quality is great for the price.,2025-10-15,Positive
R06893,CUST1196,P0357,3,"Product is okay, nothing special.",2022-06-23,Neutral
R06894,CUST3501,P0180,3,Decent product for the price.,2025-10-23,Neutral
R06895,CUST4881,P1599,5,Works as expected.,2025-10-21,Positive
R06896,CUST4472,P0997,4,Very satisfied with the purchase.,2024-01-13,Positive
R06897,CUST4848,P0094,5,"Excellent product, highly recommended!",2025-05-10,Positive
R06898,CUST3106,P0361,5,Quality is great for the price.,2025-04-09,Positive
R06899,CUST4908,P1623,3,"Average quality, meets expectations.",2024-04-07,Neutral
R06900,CUST2120,P0258,5,Very satisfied with the purchase.,2025-08-16,Positive
R06901,CUST0639,P1587,5,Good value for money.,2025-03-26,Positive
R06902,CUST0181,P1162,2,Poor customer service experience.,2022-04-30,Negative
R06903,CUST2160,P0773,3,"Average quality, meets expectations.",2025-07-13,Neutral
R06904,CUST0644,P1912,5,Very satisfied with the purchase.,2025-09-20,Positive
R06905,CUST1393,P1968,5,Good value for money.,2024-01-28,Positive
R06906,CUST0693,P0619,3,"Product is okay, nothing special.",2025-09-25,Neutral
R06907,CUST2463,P0469,5,Good value for money.,2025-10-30,Positive
R06908,CUST2456,P0601,4,Good value for money.,2025-07-07,Positive
R06909,CUST1155,P0505,5,Very satisfied with the purchase.,2024-08-20,Positive
R06910,CUST3939,P1791,3,"Average quality, meets expectations.",2024-04-04,Neutral
R06911,CUST0821,P1258,5,Works as expected.,2025-09-12,Positive
R06912,CUST0124,P1285,4,Works as expected.,2025-08-08,Positive
R06913,CUST2750,P1938,5,Works as expected.,2025-04-04,Positive
R06914,CUST3646,P1542,4,Good value for money.,2025-09-29,Positive
R06915,CUST1669,P0689,4,Good value for money.,2025-06-27,Positive
R06916,CUST4179,P0203,5,"Excellent product, highly recommended!",2024-09-05,Positive
R06917,CUST1432,P1545,2,Poor customer service experience.,2025-08-24,Negative
R06918,CUST0361,P1205,3,"Average quality, meets expectations.",2023-08-12,Neutral
R06919,CUST4587,P1528,5,Very satisfied with the purchase.,2025-08-03,Positive
R06920,CUST0169,P0545,4,Quality is great for the price.,2024-04-18,Positive
R06921,CUST3964,P0899,3,It's fine but could be better.,2025-10-07,Neutral
R06922,CUST3490,P1280,5,Quality is great for the price.,2024-12-28,Positive
R06923,CUST4143,P1241,5,Quality is great for the price.,2024-12-01,Positive
R06924,CUST1554,P1051,4,Works as expected.,2025-01-03,Positive
R06925,CUST4689,P1024,4,Works as expected.,2025-01-10,Positive
R06926,CUST0423,P1250,3,"Product is okay, nothing special.",2024-12-14,Neutral
R06927,CUST0968,P0810,4,Good value for money.,2024-12-16,Positive
R06928,CUST2717,P0398,5,Good value for money.,2025-04-04,Positive
R06929,CUST0756,P0960,4,Good value for money.,2024-12-29,Positive
R06930,CUST2234,P1471,5,Good value for money.,2025-10-08,Positive
R06931,CUST4105,P1135,4,Very satisfied with the purchase.,2025-10-22,Positive
R06932,CUST1206,P1266,5,Good value for money.,2025-04-06,Positive
R06933,CUST0306,P0360,1,Not worth the money.,2025-09-20,Negative
R06934,CUST3545,P0444,2,Not worth the money.,2025-08-07,Negative
R06935,CUST1986,P0085,4,Quality is great for the price.,2025-03-30,Positive
R06936,CUST3721,P0593,3,Decent product for the price.,2025-09-09,Neutral
R06937,CUST3921,P1554,2,Disappointed with the build quality.,2025-09-10,Negative
R06938,CUST3400,P1684,3,"Average quality, meets expectations.",2025-02-03,Neutral
R06939,CUST1848,P0128,5,Works as expected.,2023-10-14,Positive
R06940,CUST1626,P1029,5,Very satisfied with the purchase.,2025-10-17,Positive
R06941,CUST2355,P1637,5,Quality is great for the price.,2025-07-28,Positive
R06942,CUST4565,P0203,3,"Product is okay, nothing special.",2023-11-29,Neutral
R06943,CUST1684,P1258,4,Works as expected.,2025-05-21,Positive
R06944,CUST1139,P1855,5,Very satisfied with the purchase.,2025-03-07,Positive
R06945,CUST0868,P0583,4,Quality is great for the price.,2025-10-10,Positive
R06946,CUST2219,P0621,5,Works as expected.,2024-03-20,Positive
R06947,CUST1629,P1569,3,"Average quality, meets expectations.",2025-08-12,Neutral
R06948,CUST0041,P1367,3,It's fine but could be better.,2025-05-21,Neutral
R06949,CUST1374,P1236,5,Very satisfied with the purchase.,2025-06-28,Positive
R06950,CUST3787,P1658,5,Very satisfied with the purchase.,2025-10-07,Positive
R06951,CUST4781,P1591,2,Not worth the money.,2025-10-09,Negative
R06952,CUST3712,P1189,5,"Excellent product, highly recommended!",2024-08-18,Positive
R06953,CUST1655,P1100,5,Very satisfied with the purchase.,2025-11-11,Positive
R06954,CUST0085,P0899,4,Good value for money.,2025-05-15,Positive
R06955,CUST1272,P1879,5,Very satisfied with the purchase.,2025-10-02,Positive
R06956,CUST1831,P1693,3,"Product is okay, nothing special.",2025-10-08,Neutral
R06957,CUST2650,P0684,5,Works as expected.,2025-06-20,Positive
R06958,CUST3125,P0017,4,Good value for money.,2023-05-18,Positive
R06959,CUST2292,P0119,4,Very satisfied with the purchase.,2025-04-19,Positive
R06960,CUST1383,P1870,5,Works as expected.,2025-10-22,Positive
R06961,CUST2740,P1168,4,"Excellent product, highly recommended!",2025-06-10,Positive
R06962,CUST1032,P0492,5,"Excellent product, highly recommended!",2024-12-31,Positive
R06963,CUST1108,P0999,5,Good value for money.,2025-09-14,Positive
R06964,CUST1288,P0807,4,Works as expected.,2025-07-11,Positive
R06965,CUST4033,P0571,5,Good value for money.,2023-05-26,Positive
R06966,CUST2542,P1117,4,Quality is great for the price.,2023-02-15,Positive
R06967,CUST3976,P1410,4,Works as expected.,2025-09-23,Positive
R06968,CUST2580,P0443,5,Good value for money.,2025-10-12,Positive
R06969,CUST1076,P0442,4,"Excellent product, highly recommended!",2025-07-23,Positive
R06970,CUST1257,P0399,5,"Excellent product, highly recommended!",2025-08-17,Positive
R06971,CUST1728,P1135,4,Very satisfied with the purchase.,2025-06-30,Positive
R06972,CUST1014,P1194,5,Good value for money.,2025-06-05,Positive
R06973,CUST2184,P0169,5,Very satisfied with the purchase.,2025-04-16,Positive
R06974,CUST1071,P1603,5,Good value for money.,2021-07-13,Positive
R06975,CUST2016,P0720,5,Good value for money.,2025-09-27,Positive
R06976,CUST0458,P0168,5,"Excellent product, highly recommended!",2025-01-18,Positive
R06977,CUST4977,P0663,3,It's fine but could be better.,2025-11-02,Neutral
R06978,CUST4686,P1715,2,Not worth the money.,2025-07-12,Negative
R06979,CUST0739,P0666,2,Not worth the money.,2023-05-18,Negative
R06980,CUST1136,P0672,5,Works as expected.,2025-10-24,Positive
R06981,CUST1120,P1026,3,"Average quality, meets expectations.",2025-05-20,Neutral
R06982,CUST0095,P0612,5,Good value for money.,2024-03-10,Positive
R06983,CUST0467,P0243,4,Works as expected.,2022-08-08,Positive
R06984,CUST4490,P0247,1,Poor customer service experience.,2025-05-31,Negative
R06985,CUST3320,P0762,5,Good value for money.,2025-10-29,Positive
R06986,CUST3068,P0250,5,Works as expected.,2025-02-17,Positive
R06987,CUST1212,P1578,3,"Average quality, meets expectations.",2024-05-13,Neutral
R06988,CUST2858,P1212,5,Works as expected.,2025-06-09,Positive
R06989,CUST2948,P0064,3,"Average quality, meets expectations.",2022-08-19,Neutral
R06990,CUST1221,P0956,5,"Excellent product, highly recommended!",2024-12-23,Positive
R06991,CUST2407,P0742,3,Decent product for the price.,2025-04-08,Neutral
R06992,CUST2552,P1024,5,Very satisfied with the purchase.,2023-05-03,Positive
R06993,CUST2485,P0798,5,Good value for money.,2025-10-22,Positive
R06994,CUST0888,P0638,5,Good value for money.,2024-08-10,Positive
R06995,CUST3734,P0819,5,Works as expected.,2025-11-09,Positive
R06996,CUST0096,P0823,4,Very satisfied with the purchase.,2025-06-27,Positive
