product_id,product_name,category,brand,price,stock_quantity,rating,added_date
P0957,Smart Serum 623,Beauty,VelvetTouch,535.08,1086,4.01,2019-01-16
P0958,Pro SofaCover 190,Home,CasaPro,2867.8,453,4.16,2025-01-21
P0959,Pro Blender 895,Home,Hearthstone,15371.81,197,3.64,2025-06-01
P0960,Classic Cooker 350,Home,HomeEssence,7995.05,87,3.9,2022-05-15
P0961,Smart TennisRacket 187,Sports,Endura,6188.41,106,4.51,2023-05-12
P0962,Smart Moisturizer 795,Beauty,AuraSkin,252.26,308,4.1,2019-01-04
P0963,Mini Blender 984,Home,ComfortLiving,3021.03,1031,3.73,2021-01-31
P0964,Classic Handbag 669,Fashion,StyleHub,666.45,1984,3.85,2023-08-31
P0965,Prime Handbag 439,Fashion,VogueLane,3937.87,1582,3.96,2019-11-01
P0966,Classic Lipstick 759,Beauty,AuraSkin,1824.32,1708,4.53,2023-09-02
P0967,Ultra Charger 326,Electronics,ElectroMax,6360.85,1248,3.64,2022-10-21
P0968,Mini YogaMat 648,Sports,ProActive,3879.59,1794,4.1,2020-11-11
P0969,Mini T-Shirt 388,Fashion,VogueLane,1726.84,127,3.45,2024-05-17
P0970,Classic RunningShoes 908,Sports,ProActive,7768.62,1971,3.57,2023-08-11
P0971,Classic Sneakers 102,Fashion,SilkRoute,3960.42,523,3.34,2020-10-04
P0972,Classic Moisturizer 624,Beauty,AuraSkin,160.34,1258,4.52,2024-03-09
P0973,Prime Tablet 614,Electronics,PixelPro,3887.72,1384,3.95,2023-02-12
P0974,Pro RunningShoes 143,Sports,Sportify,2879.04,774,3.54,2020-08-31
P0975,Smart TennisRacket 782,Sports,FitFlex,978.19,644,3.97,2024-11-13
P0976,Smart SofaCover 514,Home,CasaPro,7045.37,1646,4.28,2019-10-01
P0977,Smart Lamp 487,Home,HomeEssence,2735.39,1438,4.14,2024-09-21
P0978,Pro Speaker 877,Electronics,NovaTech,14142.91,1734,4.47,2021-12-12
P0979,Mini FaceWash 295,Beauty,GlowMist,1029.5,322,4.5,2022-06-24
P0980,Mini WaterBottle 509,Sports,PeakGear,7331.75,1052,3.95,2022-08-04
P0981,Smart RunningShoes 210,Sports,PeakGear,2960.14,683,3.37,2023-05-18
P0982,Pro PowerBank 727,Electronics,ElectroMax,1526.07,1324,4.3,2022-04-20
P0983,Prime Jeans 186,Fashion,UrbanWear,1853.41,1221,3.25,2019-06-17
P0984,Ultra Perfume 496,Beauty,LuxeCare,401.99,429,4.71,2022-11-28
P0985,Pro Perfume 814,Beauty,AuraSkin,1802.56,994,3.93,2023-04-05
P0986,Ultra FaceWash 772,Beauty,AuraSkin,2552.67,981,3.55,2019-11-22
P0987,Mini RunningShoes 436,Sports,Endura,7111.68,540,4.27,2020-10-30
P0988,Prime RunningShoes 405,Sports,PeakGear,5315.33,571,4.73,2021-08-22
P0989,Mini Lipstick 884,Beauty,VelvetTouch,2951.24,1063,4.43,2024-10-23
P0990,Classic Moisturizer 404,Beauty,LuxeCare,205.94,1249,3.28,2022-02-26
P0991,Mini Cooker 290,Home,ComfortLiving,5109.17,843,3.3,2025-09-30
P0992,Mini Table 267,Home,ComfortLiving,1274.32,1251,3.4,2021-10-31
P0993,Pro Perfume 659,Beauty,GlowMist,794.25,1247,4.3,2019-03-18
P0994,Classic CyclingHelmet 591,Sports,Sportify,2149.34,1278,3.54,2025-09-26
P0995,Mini Jacket 957,Fashion,Trendify,6053.6,807,4.5,2020-01-12
P0996,Smart FaceWash 512,Beauty,VelvetTouch,1609.42,1847,3.57,2021-07-16
P0997,Pro WaterBottle 222,Sports,Endura,1583.01,1259,4.03,2022-05-26
P0998,Ultra PowerBank 506,Electronics,ElectroMax,7057.98,608,3.63,2021-10-14
P0999,Prime Cooker 394,Home,Hearthstone,6902.48,1736,3.32,2020-12-24
P1000,Pro RunningShoes 619,Sports,PeakGear,1387.48,504,4.57,2022-08-09
P1001,Prime Charger 508,Electronics,NovaTech,9526.43,447,3.5,2022-07-18
P1002,Smart Sneakers 225,Fashion,Trendify,3126.59,866,4.03,2020-01-17
P1003,Mini Handbag 962,Fashion,StyleHub,4700.94,1723,4.18,2020-09-25
P1004,Classic Charger 362,Electronics,SoundWave,18068.07,1934,3.48,2025-06-14
P1005,Prime Lamp 388,Home,CasaPro,8583.67,997,4.62,2021-01-09
P1006,Pro Serum 361,Beauty,PureBloom,2560.5,261,4.51,2019-09-10
P1007,Ultra Handbag 521,Fashion,VogueLane,1286.49,1683,4.41,2020-12-09
P1008,Smart RunningShoes 795,Sports,PeakGear,6879.53,702,4.21,2023-10-27
P1009,Prime Jacket 925,Fashion,VogueLane,283.64,1960,4.8,2022-03-08
P1010,Smart Serum 856,Beauty,PureBloom,899.04,649,3.23,2025-01-03
P1011,Smart Sneakers 787,Fashion,Trendify,4213.97,47,4.26,2023-10-31
P1012,Classic Tablet 457,Electronics,SoundWave,12493.8,243,3.7,2022-01-22
P1013,Pro FaceWash 901,Beauty,PureBloom,1291.03,34,3.3,2020-11-06
P1014,Classic Sneakers 148,Fashion,UrbanWear,2842.75,55,4.56,2021-09-09
P1015,Pro Table 737,Home,HomeEssence,909.62,1447,3.75,2023-04-17
P1016,Ultra Dress 609,Fashion,VogueLane,5220.84,1659,3.57,2021-09-22
P1017,Ultra Dumbbell 173,Sports,PeakGear,5397.19,1120,3.9,2021-02-04
P1018,Prime WaterBottle 448,Sports,FitFlex,3714.47,1396,4.57,2025-04-16
P1019,Mini RunningShoes 746,Sports,PeakGear,7464.74,1497,3.23,2024-01-21
P1020,Mini Vacuum 785,Home,ComfortLiving,7401.5,203,4.7,2024-09-10
P1021,Classic Perfume 942,Beauty,PureBloom,178.73,1814,4.77,2020-06-03
P1022,Mini Smartwatch 148,Electronics,NovaTech,16341.34,1091,3.6,2024-07-20
P1023,Pro T-Shirt 252,Fashion,VogueLane,4496.24,1301,3.36,2024-06-04
P1024,Prime Smartwatch 866,Electronics,ElectroMax,13984.65,368,4.18,2019-10-22
P1025,Prime Lipstick 228,Beauty,AuraSkin,2428.94,990,3.31,2019-04-30
P1026,Pro Lipstick 287,Beauty,AuraSkin,1623.91,1953,4.3,2021-02-28
P1027,Smart Tablet 495,Electronics,SoundWave,2466.7,95,3.3,2024-07-09
P1028,Prime Lamp 997,Home,CasaPro,3639.39,303,4.09,2021-08-21
P1029,Mini Speaker 317,Electronics,PixelPro,3352.8,78,3.81,2023-05-31
P1030,Mini Tablet 342,Electronics,PixelPro,8750.81,241,3.26,2024-02-24
P1031,Smart Dress 776,Fashion,VogueLane,2987.32,194,3.93,2022-11-13
P1032,Mini Mask 990,Beauty,PureBloom,990.28,43,4.62,2021-07-10
P1033,Prime Lipstick 748,Beauty,VelvetTouch,1066.09,1992,3.23,2025-07-16
P1034,Classic TennisRacket 322,Sports,PeakGear,7269.49,444,4.43,2025-01-12
P1035,Ultra Speaker 298,Electronics,NovaTech,6786.22,1738,3.25,2019-04-07
P1036,Mini Sneakers 445,Fashion,StyleHub,1958.85,1456,3.34,2023-10-05
P1037,Pro Sneakers 182,Fashion,VogueLane,4201.29,1657,3.76,2020-11-02
P1038,Pro PowerBank 330,Electronics,PixelPro,15864.42,528,4.09,2019-02-23
P1039,Prime CyclingHelmet 811,Sports,PeakGear,3526.15,123,3.84,2022-07-28
P1040,Pro Moisturizer 202,Beauty,VelvetTouch,424.99,1975,4.77,2024-02-03
P1041,Pro Lipstick 231,Beauty,VelvetTouch,497.08,25,3.92,2019-01-27
P1042,Mini FaceWash 760,Beauty,AuraSkin,1002.41,716,4.6,2022-06-27
P1043,Classic Lipstick 296,Beauty,AuraSkin,623.72,1102,4.13,2025-05-22
P1044,Pro Mask 949,Beauty,VelvetTouch,894.12,1368,4.24,2024-05-21
P1045,Ultra Tablet 841,Electronics,SoundWave,1302.75,1660,3.32,2020-02-04
P1046,Mini TennisRacket 783,Sports,PeakGear,4637.46,689,4.35,2023-09-11
P1047,Ultra Tablet 757,Electronics,SoundWave,14506.95,1034,4.44,2020-01-11
P1048,Prime FaceWash 799,Beauty,LuxeCare,559.19,657,4.35,2023-08-01
P1049,Prime Serum 127,Beauty,GlowMist,2115.88,1906,3.52,2025-05-13
P1050,Pro Sneakers 545,Fashion,StyleHub,4732.35,1978,4.67,2022-03-10
P1051,Ultra Mask 366,Beauty,LuxeCare,369.45,494,3.23,2023-07-26
P1052,Ultra Vacuum 717,Home,Nestoria,5759.16,1472,4.72,2020-12-06
P1053,Smart CyclingHelmet 788,Sports,Sportify,3007.18,773,3.42,2024-05-06
P1054,Smart Jeans 445,Fashion,SilkRoute,955.81,824,3.56,2019-01-29
P1055,Classic Lamp 987,Home,CasaPro,15182.51,264,3.69,2023-07-01
P1056,Smart CyclingHelmet 706,Sports,Sportify,3869.51,1288,4.09,2022-09-04
P1057,Smart Table 741,Home,Nestoria,871.04,1452,4.04,2019-06-28
P1058,Mini Lipstick 647,Beauty,VelvetTouch,1707.51,95,3.99,2021-08-20
P1059,Classic Sneakers 653,Fashion,Trendify,4709.73,1952,4.49,2025-01-25
P1060,Mini YogaMat 779,Sports,FitFlex,4678.34,637,3.85,2021-12-09
P1061,Prime Smartwatch 771,Electronics,SoundWave,3057.14,1352,4.29,2019-11-22
P1062,Classic Handbag 340,Fashion,VogueLane,1549.98,202,3.42,2024-04-28
P1063,Mini PowerBank 814,Electronics,Voltix,3310.7,9,4.53,2020-01-29
P1064,Ultra Perfume 683,Beauty,PureBloom,120.07,1988,4.6,2025-01-12
P1065,Pro WaterBottle 750,Sports,ProActive,6573.66,1533,3.67,2020-09-25
P1066,Mini CyclingHelmet 357,Sports,ProActive,9018.99,1902,3.47,2025-03-03
P1067,Mini Serum 523,Beauty,PureBloom,1774.64,1767,4.04,2025-03-09
P1068,Smart TennisRacket 353,Sports,FitFlex,4943.38,1072,4.38,2020-10-18
P1069,Pro T-Shirt 565,Fashion,UrbanWear,6137.24,1924,3.47,2025-08-14
P1070,Prime Perfume 271,Beauty,VelvetTouch,2593.38,1149,3.3,2019-01-11
P1071,Prime Jeans 734,Fashion,StyleHub,4021.47,1144,3.85,2022-09-22
P1072,Ultra WaterBottle 271,Sports,ProActive,6091.8,1320,4.25,2022-08-19
P1073,Smart Blender 724,Home,Hearthstone,3491.64,713,3.93,2020-08-31
P1074,Ultra CyclingHelmet 770,Sports,ProActive,1079.9,717,3.71,2025-03-23
P1075,Pro Moisturizer 814,Beauty,PureBloom,2083.62,1616,4.6,2022-05-04
P1076,Mini Smartwatch 435,Electronics,PixelPro,13208.98,1397,4.37,2020-01-28
P1077,Ultra SofaCover 182,Home,ComfortLiving,8452.82,690,4.45,2022-05-17
P1078,Ultra WaterBottle 363,Sports,Endura,5877.67,1986,3.84,2025-01-21
P1079,Prime Speaker 121,Electronics,PixelPro,13964.61,1850,4.0,2021-05-11
P1080,Ultra Table 250,Home,Nestoria,5281.84,1788,4.22,2024-08-10
P1081,Ultra PowerBank 937,Electronics,ElectroMax,10559.77,432,3.81,2020-09-16
P1082,Ultra SofaCover 761,Home,HomeEssence,7916.94,237,4.12,2019-06-12
P1083,Pro Lipstick 811,Beauty,VelvetTouch,1067.79,1838,3.45,2022-03-22
P1084,Mini RunningShoes 569,Sports,Endura,4676.21,270,4.27,2025-10-06
P1085,Smart Tablet 158,Electronics,ElectroMax,1632.81,1382,3.33,2019-02-28
P1086,Smart Table 257,Home,HomeEssence,10317.85,439,4.77,2023-11-08
P1087,Classic CyclingHelmet 487,Sports,ProActive,3142.02,663,4.71,2025-01-23
P1088,Prime Lamp 880,Home,CasaPro,6351.64,1993,4.02,2020-04-01
P1089,Smart T-Shirt 279,Fashion,UrbanWear,1538.84,1273,4.02,2020-07-12
P1090,Prime TennisRacket 620,Sports,Sportify,6173.21,673,4.27,2023-04-29
P1091,Mini T-Shirt 537,Fashion,SilkRoute,1993.88,247,3.52,2023-12-11
P1092,Ultra Cooker 677,Home,Hearthstone,8452.24,1326,3.44,2019-11-10
P1093,Mini CyclingHelmet 836,Sports,PeakGear,3990.01,943,3.67,2021-03-04
P1094,Ultra FaceWash 738,Beauty,GlowMist,1930.95,457,4.3,2025-06-06
P1095,Ultra SofaCover 310,Home,Nestoria,6901.67,1464,4.01,2019-11-30
P1096,Prime FaceWash 781,Beauty,GlowMist,1521.65,599,3.5,2023-08-24
P1097,Prime Blender 810,Home,HomeEssence,845.04,132,3.41,2023-09-16
P1098,Ultra Tablet 966,Electronics,NovaTech,12437.11,1897,3.74,2023-02-13
P1099,Mini WaterBottle 428,Sports,Endura,4318.82,1015,4.03,2024-01-22
P1100,Classic Handbag 806,Fashion,UrbanWear,3770.19,535,3.72,2020-12-07
P1101,Ultra Handbag 628,Fashion,SilkRoute,5086.64,1568,3.81,2021-01-03
P1102,Pro Lipstick 205,Beauty,PureBloom,2118.76,112,3.45,2020-02-13
P1103,Prime Moisturizer 232,Beauty,PureBloom,107.82,475,4.53,2022-01-26
P1104,Ultra Handbag 525,Fashion,SilkRoute,3285.58,1483,3.79,2022-02-11
P1105,Prime Speaker 706,Electronics,PixelPro,13691.28,1476,4.36,2019-12-28
P1106,Ultra Blender 586,Home,HomeEssence,5942.74,1626,4.25,2025-01-04
P1107,Mini Blender 748,Home,HomeEssence,9641.37,1796,3.47,2019-05-26
P1108,Pro Blender 882,Home,ComfortLiving,1791.92,1343,4.05,2025-10-11
P1109,Ultra Handbag 269,Fashion,StyleHub,656.16,1361,3.56,2022-10-01
P1110,Mini Vacuum 621,Home,ComfortLiving,6325.3,1154,4.44,2022-05-01
P1111,Classic WaterBottle 143,Sports,Endura,2511.42,414,4.65,2019-01-14
P1112,Prime Serum 515,Beauty,AuraSkin,147.47,758,3.24,2024-02-07
P1113,Ultra Lamp 795,Home,CasaPro,5605.76,79,4.23,2022-08-16
P1114,Classic CyclingHelmet 986,Sports,Endura,2307.35,491,3.23,2023-06-24
P1115,Classic T-Shirt 988,Fashion,UrbanWear,2992.52,781,4.41,2022-10-24
P1116,Prime YogaMat 965,Sports,FitFlex,1604.36,273,4.51,2021-06-04
P1117,Mini Handbag 976,Fashion,VogueLane,3952.13,675,3.68,2020-08-19
P1118,Pro Vacuum 394,Home,Hearthstone,7424.67,390,3.41,2024-11-26
P1119,Classic TennisRacket 788,Sports,ProActive,7992.01,1462,4.69,2022-10-06
P1120,Classic Sneakers 489,Fashion,SilkRoute,5874.51,1063,3.64,2024-06-22
P1121,Smart FaceWash 871,Beauty,PureBloom,1075.57,141,4.65,2019-01-15
P1122,Smart TennisRacket 576,Sports,ProActive,3068.54,1942,3.5,2020-05-14
P1123,Mini Table 267,Home,Nestoria,12939.11,596,3.71,2025-09-16
P1124,Mini TennisRacket 561,Sports,PeakGear,3573.74,319,3.3,2023-11-06
P1125,Pro Jeans 290,Fashion,VogueLane,4369.41,1024,4.7,2022-08-25
P1126,Pro Sneakers 715,Fashion,SilkRoute,2569.92,1882,4.78,2019-06-23
P1127,Ultra Headphones 275,Electronics,NovaTech,6551.69,906,4.28,2024-11-09
P1128,Classic TennisRacket 332,Sports,ProActive,9128.3,1256,4.31,2021-03-16
P1129,Smart Lipstick 301,Beauty,PureBloom,1985.35,1069,3.91,2025-07-13
P1130,Smart Table 925,Home,Hearthstone,3247.7,1149,3.97,2025-05-25
P1131,Classic Table 289,Home,CasaPro,1871.99,11,3.97,2025-04-10
P1132,Classic Perfume 717,Beauty,GlowMist,1948.37,1542,3.76,2020-02-06
P1133,Pro Table 475,Home,Hearthstone,5324.94,1361,4.54,2024-02-20
P1134,Ultra Speaker 793,Electronics,Voltix,11779.61,226,4.39,2019-09-12
P1135,Prime Lamp 282,Home,ComfortLiving,2748.99,1039,3.24,2025-05-22
P1136,Prime Cooker 682,Home,CasaPro,4247.07,1725,4.43,2021-03-24
P1137,Mini Sneakers 377,Fashion,UrbanWear,5113.85,611,4.59,2021-04-30
P1138,Ultra Serum 962,Beauty,GlowMist,1839.85,842,4.05,2019-05-04
P1139,Pro TennisRacket 179,Sports,Sportify,7631.09,1201,3.91,2023-11-30
P1140,Smart CyclingHelmet 548,Sports,Endura,4759.99,476,3.26,2019-05-03
P1141,Smart Mask 140,Beauty,AuraSkin,749.4,1579,3.21,2023-05-24
P1142,Pro YogaMat 215,Sports,Sportify,476.87,142,4.52,2019-09-10
P1143,Prime Serum 804,Beauty,LuxeCare,1360.61,1230,3.53,2023-08-24
P1144,Ultra Blender 233,Home,CasaPro,7411.83,1639,3.76,2019-02-08
P1145,Ultra Handbag 634,Fashion,UrbanWear,3157.71,1658,3.77,2020-04-19
P1146,Ultra SofaCover 333,Home,CasaPro,6223.41,1907,3.93,2019-07-31
P1147,Ultra Jeans 652,Fashion,UrbanWear,839.73,1771,4.36,2020-01-30
P1148,Ultra SofaCover 297,Home,HomeEssence,1458.08,521,4.73,2024-08-05
P1149,Ultra Jeans 224,Fashion,Trendify,390.61,297,3.72,2019-05-11
P1150,Ultra TennisRacket 865,Sports,Sportify,8136.4,877,4.28,2020-06-09
P1151,Pro Lamp 139,Home,HomeEssence,11002.92,152,4.53,2025-08-16
P1152,Smart Headphones 930,Electronics,NovaTech,12264.32,1448,3.38,2025-08-02
P1153,Classic Dress 558,Fashion,SilkRoute,1730.21,307,4.48,2021-12-20
P1154,Prime Sneakers 940,Fashion,Trendify,2939.01,887,4.2,2023-06-01
P1155,Classic Moisturizer 999,Beauty,PureBloom,438.74,1798,3.95,2022-01-15
P1156,Prime Jacket 604,Fashion,UrbanWear,2913.4,1010,3.2,2020-07-05
P1157,Classic SofaCover 911,Home,CasaPro,10713.9,198,4.79,2024-02-05
P1158,Smart WaterBottle 284,Sports,ProActive,3206.07,168,3.91,2020-09-10
P1159,Prime YogaMat 795,Sports,Sportify,7555.33,857,4.72,2023-09-30
P1160,Smart Smartwatch 377,Electronics,SoundWave,915.5,977,3.83,2024-06-03
P1161,Smart Dress 527,Fashion,StyleHub,4283.71,801,3.83,2023-07-15
P1162,Smart Mask 448,Beauty,VelvetTouch,154.19,1246,3.29,2021-06-12
P1163,Prime Smartwatch 291,Electronics,PixelPro,9598.5,1972,3.79,2023-11-01
P1164,Smart SofaCover 687,Home,ComfortLiving,10793.15,761,3.22,2021-01-07
P1165,Classic YogaMat 550,Sports,PeakGear,8139.14,1251,4.6,2021-05-12
P1166,Classic Lipstick 724,Beauty,VelvetTouch,1385.2,1424,3.35,2020-05-02
P1167,Mini Lipstick 480,Beauty,VelvetTouch,200.9,1314,4.59,2020-03-06
P1168,Ultra Table 780,Home,Nestoria,9666.74,806,3.26,2021-03-21
P1169,Pro CyclingHelmet 607,Sports,FitFlex,4252.16,416,4.44,2022-08-24
P1170,Pro Charger 777,Electronics,NovaTech,11378.21,214,3.47,2024-02-20
P1171,Prime YogaMat 312,Sports,FitFlex,6751.06,11,4.0,2021-09-07
P1172,Mini Blender 711,Home,CasaPro,7326.21,724,3.38,2023-06-29
P1173,Classic Moisturizer 610,Beauty,GlowMist,1772.06,591,4.39,2023-06-21
P1174,Prime Speaker 228,Electronics,PixelPro,11890.4,697,3.63,2019-06-04
P1175,Smart Handbag 969,Fashion,StyleHub,3909.53,1849,3.35,2024-12-12
P1176,Mini WaterBottle 619,Sports,Sportify,9587.79,1369,4.14,2022-01-29
P1177,Classic Blender 645,Home,HomeEssence,4539.92,621,3.61,2021-07-08
P1178,Mini Mask 761,Beauty,LuxeCare,1022.74,958,4.16,2023-12-19
P1179,Smart FaceWash 832,Beauty,LuxeCare,167.69,339,4.23,2025-01-09
P1180,Pro Cooker 509,Home,HomeEssence,3893.48,1547,4.5,2024-07-07
P1181,Classic FaceWash 518,Beauty,GlowMist,1347.47,912,4.0,2020-10-17
P1182,Prime Cooker 967,Home,HomeEssence,9074.74,1307,4.67,2022-05-16
P1183,Smart Table 338,Home,ComfortLiving,2668.97,1942,4.78,2025-10-04
P1184,Smart Charger 401,Electronics,ElectroMax,11819.11,461,3.49,2025-03-26
P1185,Ultra Handbag 306,Fashion,UrbanWear,315.85,596,4.33,2024-07-25
P1186,Smart YogaMat 467,Sports,Endura,10555.68,567,4.49,2019-10-16
P1187,Classic Jeans 717,Fashion,VogueLane,3707.42,1016,4.1,2020-03-18
P1188,Prime Cooker 248,Home,Nestoria,9056.78,1680,3.52,2022-12-27
P1189,Mini Smartwatch 538,Electronics,SoundWave,11613.35,652,3.97,2023-04-21
P1190,Mini PowerBank 313,Electronics,Voltix,4165.66,729,4.42,2020-01-17
P1191,Pro FaceWash 423,Beauty,LuxeCare,1527.26,320,4.74,2021-12-19
P1192,Ultra Dress 450,Fashion,StyleHub,3082.53,123,4.42,2019-10-07
P1193,Smart Blender 604,Home,Nestoria,6569.01,1690,4.37,2020-09-27
P1194,Prime SofaCover 909,Home,Nestoria,5424.89,913,4.03,2025-03-30
P1195,Mini Perfume 436,Beauty,VelvetTouch,2311.86,234,4.62,2024-01-25
P1196,Pro SofaCover 763,Home,CasaPro,6107.52,370,4.11,2023-03-22
P1197,Mini Serum 565,Beauty,PureBloom,674.15,1298,4.75,2025-06-02
P1198,Mini Sneakers 735,Fashion,VogueLane,1696.96,1753,4.13,2023-11-30
P1199,Ultra Charger 606,Electronics,NovaTech,21604.23,1449,4.57,2019-02-15
P1200,Prime Tablet 579,Electronics,ElectroMax,9716.02,1047,4.06,2020-08-24
P1201,Smart RunningShoes 887,Sports,Endura,2123.17,1685,4.13,2024-03-24
P1202,Ultra Sneakers 376,Fashion,VogueLane,1396.16,1679,4.62,2019-01-31
P1203,Classic SofaCover 494,Home,Nestoria,6773.8,1458,3.92,2021-03-27
P1204,Mini Vacuum 414,Home,HomeEssence,1922.55,1930,4.06,2022-10-30
P1205,Mini Serum 166,Beauty,GlowMist,2205.9,1014,3.52,2022-04-10
P1206,Smart Smartwatch 807,Electronics,Voltix,14892.14,1529,4.28,2023-06-15
P1207,Classic TennisRacket 691,Sports,PeakGear,7040.38,283,3.49,2024-03-17
P1208,Pro RunningShoes 605,Sports,ProActive,740.91,209,3.83,2023-12-21
P1209,Classic Tablet 684,Electronics,NovaTech,6824.22,646,4.79,2025-09-13
P1210,Smart WaterBottle 293,Sports,FitFlex,2802.39,585,3.97,2020-01-28
P1211,Ultra Smartwatch 290,Electronics,NovaTech,17264.23,1601,4.17,2019-01-08
P1212,Mini Perfume 583,Beauty,GlowMist,1757.59,1736,3.83,2022-05-04
P1213,Classic Vacuum 297,Home,HomeEssence,5988.16,501,3.59,2020-12-17
P1214,Smart Speaker 445,Electronics,SoundWave,17698.14,1205,4.27,2023-01-07
P1215,Mini YogaMat 338,Sports,Endura,5159.88,1130,3.51,2019-06-18
P1216,Pro Charger 413,Electronics,NovaTech,8531.92,1055,4.3,2021-08-01
P1217,Mini Serum 529,Beauty,AuraSkin,899.09,1794,3.39,2023-07-12
P1218,Mini Jacket 879,Fashion,SilkRoute,946.74,1776,4.79,2022-04-21
P1219,Classic Jeans 874,Fashion,VogueLane,3803.85,1621,4.21,2019-07-25
P1220,Prime Perfume 654,Beauty,AuraSkin,711.33,193,3.42,2019-03-17
P1221,Pro Handbag 706,Fashion,VogueLane,1572.96,214,3.79,2019-01-11
P1222,Ultra Cooker 601,Home,Hearthstone,9277.9,1050,3.26,2021-08-30
P1223,Prime Headphones 106,Electronics,NovaTech,14049.53,1646,4.32,2021-04-01
P1224,Pro Speaker 526,Electronics,NovaTech,693.77,1863,4.78,2021-12-25
P1225,Classic TennisRacket 856,Sports,Sportify,5001.66,220,4.15,2019-07-13
P1226,Pro CyclingHelmet 399,Sports,FitFlex,1716.51,1693,3.79,2025-06-08
P1227,Prime Vacuum 905,Home,Hearthstone,12736.49,1064,3.22,2019-12-03
P1228,Prime Lamp 118,Home,HomeEssence,7197.28,546,4.63,2024-07-11
P1229,Smart T-Shirt 970,Fashion,SilkRoute,512.14,1995,4.47,2023-01-09
P1230,Ultra Jacket 862,Fashion,SilkRoute,2002.27,1978,4.3,2025-01-18
P1231,Classic PowerBank 144,Electronics,NovaTech,7327.76,1399,3.85,2021-05-11
P1232,Smart Sneakers 883,Fashion,Trendify,2208.89,1311,4.11,2023-02-22
P1233,Smart Handbag 101,Fashion,VogueLane,3575.19,902,4.3,2023-01-15
P1234,Classic Sneakers 792,Fashion,UrbanWear,6708.06,1241,3.62,2025-08-13
P1235,Classic Tablet 776,Electronics,SoundWave,11935.97,991,4.02,2021-03-29
P1236,Smart Dumbbell 589,Sports,PeakGear,925.38,1618,4.09,2025-05-10
P1237,Ultra Vacuum 808,Home,Hearthstone,5705.8,45,4.36,2022-11-30
P1238,Smart Charger 158,Electronics,NovaTech,15414.6,68,3.2,2022-02-05
P1239,Ultra TennisRacket 772,Sports,Sportify,1800.23,1894,3.37,2025-07-14
P1240,Pro Cooker 434,Home,ComfortLiving,4438.35,550,3.36,2020-09-28
P1241,Mini YogaMat 164,Sports,PeakGear,3406.77,220,3.99,2023-11-02
P1242,Smart Charger 627,Electronics,SoundWave,18525.72,1550,3.42,2023-08-12
P1243,Smart PowerBank 937,Electronics,Voltix,18799.44,123,3.2,2019-09-21
P1244,Pro Handbag 123,Fashion,SilkRoute,3314.02,1332,3.94,2021-10-03
P1245,Classic Handbag 762,Fashion,SilkRoute,5083.79,805,4.63,2020-12-18
P1246,Prime CyclingHelmet 370,Sports,FitFlex,7313.47,1170,4.45,2019-02-25
P1247,Ultra Blender 729,Home,Hearthstone,12577.5,473,3.84,2022-09-19
P1248,Pro Moisturizer 126,Beauty,VelvetTouch,1964.07,1920,3.8,2019-11-22
P1249,Classic SofaCover 865,Home,Nestoria,5508.12,1470,4.76,2023-02-16
P1250,Mini Sneakers 352,Fashion,VogueLane,889.54,1591,4.04,2020-12-03
P1251,Smart TennisRacket 265,Sports,PeakGear,8660.84,1587,3.37,2021-09-26
P1252,Smart Cooker 740,Home,HomeEssence,9233.07,1963,4.42,2023-04-05
P1253,Pro T-Shirt 323,Fashion,Trendify,867.22,134,3.65,2022-05-23
P1254,Smart Cooker 354,Home,HomeEssence,8677.31,1359,4.65,2020-07-19
P1255,Mini T-Shirt 776,Fashion,StyleHub,628.3,1254,4.13,2024-10-23
P1256,Ultra Perfume 787,Beauty,LuxeCare,298.13,1415,3.9,2022-04-02
P1257,Mini CyclingHelmet 271,Sports,PeakGear,5761.67,907,3.38,2020-03-10
P1258,Mini RunningShoes 148,Sports,Sportify,974.48,1727,4.46,2024-06-03
P1259,Pro Speaker 816,Electronics,NovaTech,7058.68,1130,3.34,2022-06-01
P1260,Smart Jacket 176,Fashion,SilkRoute,2664.41,1866,4.6,2025-07-12
P1261,Mini Moisturizer 214,Beauty,GlowMist,757.91,757,3.99,2024-02-02
P1262,Classic T-Shirt 301,Fashion,SilkRoute,1739.98,617,3.41,2023-07-10
P1263,Ultra Dress 650,Fashion,Trendify,1482.87,575,3.94,2025-03-08
P1264,Smart FaceWash 786,Beauty,PureBloom,299.34,1019,4.05,2022-06-10
P1265,Smart Vacuum 850,Home,CasaPro,8382.3,904,4.17,2021-04-19
P1266,Mini Moisturizer 393,Beauty,VelvetTouch,1940.96,155,3.85,2024-11-24
P1267,Prime Jacket 760,Fashion,StyleHub,4733.29,597,3.8,2020-05-28
P1268,Prime Serum 757,Beauty,LuxeCare,1911.01,1014,3.72,2022-03-12
P1269,Ultra Charger 742,Electronics,Voltix,18070.2,1482,3.94,2019-09-07
P1270,Prime Moisturizer 952,Beauty,VelvetTouch,502.67,401,3.37,2021-12-09
P1271,Mini Speaker 459,Electronics,Voltix,12102.05,260,3.61,2023-02-11
P1272,Prime Table 266,Home,ComfortLiving,6684.37,319,4.68,2023-07-11
P1273,Prime Cooker 321,Home,HomeEssence,8404.43,563,3.32,2023-09-10
P1274,Mini Blender 568,Home,Hearthstone,7993.09,570,4.02,2023-09-14
